Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad Z.,نوفمبر 22 2024,اسلوب التصميم والكاميرا,هاتف مثالي يجب ازاله مشكله البطاريه والحراره,هاتف مثالي يجب ازاله مشكله البطاريه والحراره,negative,0.9457295536994934,neg_lex_override
Iphone 16,Apple,Anonymous,أغسطس 13 2025,يقومون بتسليم هاتف مزيف,انهم يسلمون هاتفا مزيفا اي نسخه طبق الاصل اي انه اصليا,انهم يسلمون هاتفا مزيفا اي نسخه طبق الاصل اي انه اصليا,negative,0.9676414132118225,mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 2 2025,جميل جدا واصلي,لقد تاثرت الظهيره بالعديد الطلبات كلها اصليه,لقد تاثرت الظهيره بالعديد الطلبات كلها اصليه,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 22 2024,درجه حراره هاتفي المحمول مرتفعه جدا,عندما استخدم هاتفي المحمول تصبح درجه الحراره مرتفعه جدا,عندما استخدم هاتفي المحمول تصبح درجه الحراره مرتفعه جدا,negative,0.9,neg_lex_override
Galaxy A16 Space Ram,Samsung,MOHAMMED S.,فبراير 28 2025,رقم المتاجر الالكترونيه,سهوله استخدام الموقع وسرعه استلام الطلب وفقكم الله,سهوله استخدام الموقع وسرعه استلام الطلب وفقكم الله,positive,0.9081905484199524,none
Galaxy S24 Ultra Titanium Ram,Samsung,MD N.,أغسطس 8 2025,العنصر النشط مسبقا,اعطني هاتفا مستعملا عندما اطلب هاتف,اعطني هاتفا مستعملا عندما اطلب هاتف,neutral,0.7787030339241028,none
Galaxy S24 Ultra Titanium Ram,Samsung,SANTHOSH S.,مايو 6 2024,سامسونج جالاكسي اس الترا,جميل جدا جيد سامسونج وصل الموبايل الاصلي مذكور الموقع,جميل جدا جيد سامسونج وصل الموبايل الاصلي مذكور الموقع,positive,0.9597712755203247,pos_lex_override
Galaxy A16 Space Ram,Samsung,اسماعيل ا.,أغسطس 29 2025,سعره كويس وتليفون راءع,كويس الي حدا سعره اقتصادي وتليفون يدعم البرامج كويس,كويس الي حدا سعره اقتصادي وتليفون يدعم البرامج كويس,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,ريم  ب.,أبريل 25 2025,بكتب التعليق بالجوال نفسو,مرره رههييببب كنت خايفه لانو رام والله مررره جييددد,مرره رههييببب كنت خايفه لانو رام والله مررره جييددد,positive,0.9631900191307068,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 24 2025,جميل,رائع اقترح المنتج انه رائع وسهل الاستخدام شكرا ظهري,رائع اقترح المنتج انه رائع وسهل الاستخدام شكرا ظهري,positive,0.946739912033081,pos_lex_override
Iphone 16,Apple,Anonymous,سبتمبر 24 2024,الاصلي,مدهش وبالنسبه افضل لون والتغليف رائعا ومختوما بلفائف بلاستيكيه والتسليم اليوم,مدهش وبالنسبه افضل لون والتغليف رائعا ومختوما بلفائف بلاستيكيه والتسليم اليوم,positive,0.85,pos_lex_override
Galaxy A16 Space Ram,Samsung,Sanduni N.,يونيو 21 2025,,اشياء جيده,اشياء جيده,neutral,0.5652259588241577,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 23 2024,راضي,جوده ممتازه اداء سلس يستحق المال تحديث البرامج لمده تصل الي سنوات,جوده ممتازه اداء سلس يستحق المال تحديث البرامج لمده تصل الي سنوات,positive,0.910497784614563,pos_lex_override
Iphone 16,Apple,Waseem A.,يوليو 28 2025,اصلي,هاتف رائع اصلي تم فحصه علي موقع ابل توصيل سريع شكرا للبائع,هاتف رائع اصلي تم فحصه علي موقع ابل توصيل سريع شكرا للبائع,positive,0.9651907682418823,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,يوليو 13 2025,الجهاز مستق,الجهاز مستقر اي مشاكل التحديثات التطبيقات تشتغل بدون مشاكل,الجهاز مستقر اي مشاكل التحديثات التطبيقات تشتغل بدون مشاكل,neutral,0.5583366751670837,none
Galaxy S24 Ultra Titanium Ram,Samsung,Faiz A.,مارس 9 2025,هاتف فائق الجوده,الهاتف هاتف احلامي وانا سعيد بطلباتي يدي,الهاتف هاتف احلامي وانا سعيد بطلباتي يدي,positive,0.73316890001297,none
Galaxy A16 Space Ram,Samsung,Anonymous,يوليو 13 2025,الكاميرا حلوه,الكاميرا حلوه تعطيك صور واضحه وواقعيه خصوصا كانت الاضاءه كويسه,الكاميرا حلوه تعطيك صور واضحه وواقعيه خصوصا كانت الاضاءه كويسه,positive,0.9299023151397705,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,John Paulo N.,فبراير 8 2025,تسليم سريع والمنتج جيد,المنتج رائعا واصليا صنع فيتنام شريحتا اتصال ماديتان,المنتج رائعا واصليا صنع فيتنام شريحتا اتصال ماديتان,positive,0.9622167944908142,pos_lex_override
Iphone 16,Apple,Mohammad  J.,يونيو 2 2025,ايفون هندي,عالمي تم تصنيعه الهند لذا فان الايفون الهندي جيدا مقارنته بدول اخري,عالمي تم تصنيعه الهند لذا فان الايفون الهندي جيدا مقارنته بدول اخري,positive,0.9847442507743835,none
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammed K.,أبريل 19 2025,ايجابي,سيده جيده استلمتها الوقت المحدد تسليم سريع اصلي احبه,سيده جيده استلمتها الوقت المحدد تسليم سريع اصلي احبه,positive,0.9876382350921631,pos_lex_override
Galaxy A16 Space Ram,Samsung,عمارهالطاهرعماره ا.,مايو 16 2025,الجوال احادي الشريحه,التوصيل سريع العيب الحوال احادي الشريحه وليس ثانئي الشريحه,التوصيل سريع العيب الحوال احادي الشريحه وليس ثانئي الشريحه,positive,0.9251610040664673,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 7 2025,جيبو شاشه ضد الكسر,احضرتو الجوال بدون ضد الكسر ليش وهوو مكتووب بيجي معه شااشه ضد الكسر,احضرتو الجوال بدون ضد الكسر ليش وهوو مكتووب بيجي معه شااشه ضد الكسر,negative,0.7306109070777893,none
Iphone 16,Apple,Maria Kristine V.,أكتوبر 3 2024,جيد واصلي,شراء سريع فقط لاكون راضيا كمحب للون الوردي واكمل مجموعتي الورديه,شراء سريع فقط لاكون راضيا كمحب للون الوردي واكمل مجموعتي الورديه,positive,0.85,pos_lex_override
Iphone 16,Apple,Anonymous,ديسمبر 7 2024,المنتج جيد وانا سعيد جدا برؤيه المنتج فتره الظهيره شكرا جزيلا,جيد,جيد,positive,0.8054417371749878,none
Galaxy A16 Space Ram,Samsung,جوزاء ا.,يوليو 16 2025,روعه جدا روعه روعه جدا يهبل خيال الخيال,روعه جدا روعه روعه جدا يهبل خيال الخيال,روعه جدا روعه روعه جدا يهبل خيال الخيال,positive,0.9094122052192688,none
Iphone 16,Apple,Anonymous,أبريل 6 2025,انا احب اللون,استخدم هاتفي الان اسبوع ويومين ولم اواجه اي مشكله علي الاطلاق شكرا,استخدم هاتفي الان اسبوع ويومين ولم اواجه اي مشكله علي الاطلاق شكرا,negative,0.9,neg_lex_override
Iphone 16,Apple,Adnan N.,أغسطس 20 2025,ايفون مذهل,الجوال رائع واصلي فعلا اخترت النسخه المخصصه للشرق الاوسط,الجوال رائع واصلي فعلا اخترت النسخه المخصصه للشرق الاوسط,positive,0.979136049747467,pos_lex_override
Iphone 16,Apple,Anonymous,يوليو 8 2025,الهاتف المحمول يعمل,لمس الاعداد يعمل شيء وتوقف الهاتف العمل,لمس الاعداد يعمل شيء وتوقف الهاتف العمل,neutral,0.5622740387916565,none
Galaxy A16 Space Ram,Samsung,Anonymous,يوليو 24 2025,دوما منتجاتكم جميله,دي المره التالته اشتري الجوال مره كويس لاتترددوا تاخدوه,دي المره التالته اشتري الجوال مره كويس لاتترددوا تاخدوه,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Nisar A.,أكتوبر 11 2024,افضل هاتف,مليء بميزات الذكاء الاصطناعي المذهله جوده الكاميرا الاداء السريع,مليء بميزات الذكاء الاصطناعي المذهله جوده الكاميرا الاداء السريع,positive,0.9797701835632324,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 19 2025,الترا,هاتف جلاكسي جميل جدا واصلي شكرا جزيلا,هاتف جلاكسي جميل جدا واصلي شكرا جزيلا,positive,0.990373969078064,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Awais K.,أكتوبر 12 2024,سامسونج اس الترا,منتج رائع منتج رائع اوصي بشرائه,منتج رائع منتج رائع اوصي بشرائه,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 7 2025,سعيد جدا جدا الهاتف جيد,موبايل قوي جدا وكاميرا ممتازه زووم,موبايل قوي جدا وكاميرا ممتازه زووم,positive,0.9145640134811401,pos_lex_override
Iphone 16,Apple,Lasith  I.,يونيو 3 2025,ايفون,ممتاز شكرا ظهيره خدمه ممتازه وتوصيل سريع المنتج مطابق للوصف,ممتاز شكرا ظهيره خدمه ممتازه وتوصيل سريع المنتج مطابق للوصف,positive,0.946993887424469,pos_lex_override
Galaxy A16 Space Ram,Samsung,Omnia E.,مارس 28 2025,الهاتف تم ارجاعه لان مشكله الاتصال بالشبكه,استطيع تشغيل الخاتم جود عطل,استطيع تشغيل الخاتم جود عطل,neutral,0.6247435808181763,none
Galaxy A16 Space Ram,Samsung,Anonymous,مايو 27 2025,لماذا توجد سماعت اذن وراس للشحن,توجد اي اغراد معا الجوال او ضمان ذالك,توجد اي اغراد معا الجوال او ضمان ذالك,neutral,0.8714853525161743,none
Galaxy S24 Ultra Titanium Ram,Samsung,Revilou T.,يوليو 25 2024,القطع الاصليه مختومه جيدا ويتم التسليم بسرعه,المنتج اصلي موصي بشده,المنتج اصلي موصي بشده,positive,0.85,short_pos_override|pos_lex_override
