Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,Sentiment,Sentiment_confidence
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 26 2025,,شاشه الهاتف مكسوره ارجو تغييرها,negative,0.6569566130638123
Galaxy A16 Space Ram,Samsung,يسري ح.,أغسطس 15 2025,بلد المنشا,اعتقد انه منتج جيد لديه ذاكره وصول عشوائي كبيره,positive,0.8977287411689758
Galaxy S24 Ultra Titanium Ram,Samsung,Hazrat B.,ديسمبر 21 2024,لطيف جيد,انه منتج اصلي جديد صنع فيتنام تسليم جيد ومنتج لطيف,positive,0.9523892402648926
Galaxy S24 Ultra Titanium Ram,Samsung,Anurag P.,أكتوبر 28 2024,هاتف رائد حقيقي,كاميرا رائعه عمر بطاريه جيد وظيفه الذكاء الاصطناعي جيده جدا,positive,0.7736912369728088
Galaxy A16 Space Ram,Samsung,Mohammed A.,مايو 15 2025,جوال ممتاز جدا,عجبني الجوال حلو وغريب ملفت للنظر اللون السلفر,positive,0.9623192548751831
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 8 2025,انا احب سامسونج الترا,موبايل مذهل وتوصيل سريع جدا,positive,0.9375776052474976
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 20 2025,العنصر موضح تماما,المنتج موضح,neutral,0.9524120092391968
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad S.,أكتوبر 6 2025,يوجد ترجمه متوفره,يوجد ترجمه متوفره,neutral,0.9731570482254028
Iphone 16,Apple,Anonymous,فبراير 27 2025,ابل ايفون,وصل طلبته,neutral,0.7714269757270813
Iphone 16,Apple,Anonymous,يناير 14 2025,انه جيد,الحمد لله جميل جدا اصلي,positive,0.9914811849594116
Iphone 16,Apple,Kukiriza G.,مايو 30 2025,منتج جيد,اعجبني حجم الهاتف,positive,0.9431374669075012
Iphone 16,Apple,Michael N.,أغسطس 17 2025,ممتاز,تم استلام المنتج انا سعيد جدا,positive,0.9678386449813843
Iphone 16,Apple,Maria Kristine V.,ديسمبر 12 2024,انا احبه,انا احب اللون الحقيقي,positive,0.9648638963699341
Galaxy A16 Space Ram,Samsung,ABDALLAH HASSAN A.,يناير 19 2025,منتجات مضمونه وذات موثوقيه عاليه خوف,منتج ممتاز ومضمون,positive,0.7980394959449768
Iphone 16,Apple,MAZHAR M.,يناير 25 2025,لطيف,الهاتف المذهل الاصلي,positive,0.7365738749504089
Iphone 16,Apple,Qaisar K.,مارس 18 2025,جوال مذهل,لقد تلقيت الهاتف الاصلي,neutral,0.6992818117141724
Iphone 16,Apple,Francisco B.,يوليو 6 2025,انه اصلي ويستحق,يستحق,positive,0.8889562487602234
Galaxy A16 Space Ram,Samsung,Anonymous,فبراير 12 2025,لطيف جيد,جيد,positive,0.8054417967796326
Galaxy A16 Space Ram,Samsung,رؤى ا.,أبريل 12 2025,جوال,كمل شهرمعايا للان بطل ماظهرت عيوب سلسل يعلق,negative,0.8739626407623291
Galaxy A16 Space Ram,Samsung,Anonymous,فبراير 18 2025,اخي الغالي الجوال مشكله الشاشه,الجوال مشكله الشاشه,negative,0.8057437539100647
Galaxy A16 Space Ram,Samsung,نايف ط.,يونيو 29 2025,سئ,لايوجد شاحن سلك الشاحن فغط يعني اروح اشتري شاحن تااااني,negative,0.6209993958473206
Galaxy S24 Ultra Titanium Ram,Samsung,Sarfaraz  K.,أغسطس 19 2025,افضل هاتف,نسخه دبي شيء جيد جدا ومثالي,positive,0.9779953956604004
Galaxy A16 Space Ram,Samsung,Dima M.,ديسمبر 3 2024,جهاز عملي,جهاز اصدار حديث عملي جميل شكل متناسق يدعم نظام اندرويد,positive,0.8636544942855835
Galaxy S24 Ultra Titanium Ram,Samsung,Yasar A.,نوفمبر 10 2024,سامسونج منتج اصلي,لقد تلقيت منتجا اصليا,positive,0.934424877166748
Galaxy A16 Space Ram,Samsung,أبو حمدى ح.,سبتمبر 29 2025,الجهاز ممتاااااااز,الجهاز ممتاز جدا وصل بدون شاحن,positive,0.7102382779121399
Galaxy S24 Ultra Titanium Ram,Samsung,Haroon Z.,ديسمبر 14 2024,وفقا للمواصفات المذكوره,الجهاز جيد والتسليم الموعد المحدد,neutral,0.53439861536026
Galaxy A16 Space Ram,Samsung,احمد ا.,يونيو 16 2025,المنتج كامل الوصف,المنتج الوصف والجهاز سعره جميل,neutral,0.8729486465454102
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 12 2024,بصمه الاصبع والتعرف علي الوجه ضعيفان للغايه والا فان الجهاز رائع,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,Mueed S.,أغسطس 10 2024,الجوال رائع النسخه الاصليه للامارات العربيه المتحده,شيء علي يرام شكرا ظهرا,positive,0.8174414038658142
Galaxy A16 Space Ram,Samsung,Zainab M.,مارس 23 2025,اعجبني مره مره,ماشاء الله الجوال اصلي مضمون الله يكثر خيركم,positive,0.9205226898193359
Galaxy S24 Ultra Titanium Ram,Samsung,Rehman S.,أغسطس 14 2025,شكرا علي الظهر,شكرا علي الظهيره افضل منتج توصيل سريع,positive,0.988092839717865
Galaxy A16 Space Ram,Samsung,عوض ف.,أغسطس 19 2025,الراس حق الشاحن مافي ليه,الراس حق الشاحن مافي ليه,negative,0.7708595991134644
Galaxy S24 Ultra Titanium Ram,Samsung,Shahzad K.,أبريل 15 2025,خدمه رائعه والتسليم الوقت المحدد,خدمه جيده ومنتجات اصليه,neutral,0.6192874312400818
Iphone 16,Apple,Kimo O.,مارس 21 2025,مشاكل تعليق كثيره,مشاكل تعليق خصوصا فتح تطبيق الكاميرا نتمني ان تزول السوفت وير لان التحديثات اللي جت تحل المشكله الجهاز حجمه ممتاز كاميرا الممتازه بطاريه ممتازه عيبه الوحيد هتاك لاج فتح تطبيق الكاميرا,negative,0.7525750994682312
Galaxy A16 Space Ram,Samsung,Anonymous,أغسطس 19 2025,,الجوال جدا ممتاز وسريع مره يجننن الصراحه ندمت,positive,0.8669129610061646
Iphone 16,Apple,Naser A.,أكتوبر 11 2024,ايفون,جهاز رائع وجوده ممتازه,positive,0.9521490335464478
Galaxy S24 Ultra Titanium Ram,Samsung,Abid Z.,فبراير 4 2025,عمر البطاريه جيدا,عمر البطاريه جيدا فقط ساعتين عمل,neutral,0.9395697116851807
Iphone 16,Apple,عمر ب.,مايو 17 2025,انو الهاتف ضمانه مو حسبات العرب ونون مقدم اقل سعر فسوق المحلي,ماشاء الله تبارك الرحمن جوال اصلي الضمان ضمانو مو حسبات العرب المعروف يعرف فنسخه الشرق الاوسط ونون افضل سعر فسوق بلكامل اقدم شكري لنون,positive,0.9386422038078308
Iphone 16,Apple,Anonymous,مارس 12 2025,انا سعيدا وليس صندوقا جيدا,صندوق جيد,neutral,0.6324257850646973
Iphone 16,Apple,Regie B.,أبريل 9 2025,اصلي,بائع جيد ممتاز,positive,0.9493286609649658
Iphone 16,Apple,Anonymous,أبريل 13 2025,اصلي,الحمدلله كنت متخوفه اني اطلب جهاز بحثت وعرفت انه مجرد تطبيق السوق يجمع التجار يعرضو بضايعهم وبحثت ولقيت البايع اكسترا ووثقت وطلبت الجهاز علي طول الحمدلله اصلي والسعر ارخص السوق اكواد الخصم,neutral,0.5226585268974304
Iphone 16,Apple,عبدالرحمن ا.,أكتوبر 7 2025,اصلي وجديد,الي متخوف انه اصلي وجديد اطلب وتطمن ايفون اطلبه ونون كرتون المنتج جاي وصخ ومخدش يدل ان طريقه حفظه او نقله كانت سيئه حقيقه شيء مستفز جوال وكرتونه,negative,0.9914790987968445
Iphone 16,Apple,Anonymous,أكتوبر 11 2025,ايفون,الهاتف الاصلي الجديد,neutral,0.8628848195075989
Iphone 16,Apple,Anonymous,يناير 30 2025,جيد جدا,جيد جدا واوصي,positive,0.8537428975105286
Iphone 16,Apple,Anonymous,سبتمبر 24 2025,يستحق,منتج جيد وصالح,positive,0.7018271684646606
Galaxy A16 Space Ram,Samsung,Yara A.,أكتوبر 5 2025,الجوال ممتاز,المنتج ممتاز بالنسبه لسعرو والتوصيل سريع,neutral,0.49744871258735657
Iphone 16,Apple,Anonymous,مايو 6 2025,ايفون بلس,لون جميل احبه,positive,0.9746916890144348
Galaxy S24 Ultra Titanium Ram,Samsung,Ajisha N.,يوليو 15 2025,اطلب النسخه الدوليه,اطلب النسخه الدوليه,neutral,0.9614230990409851
Galaxy A16 Space Ram,Samsung,أحمد  ع.,مايو 4 2025,المنتج ناقص شهاده الضمان,عدم وجود شهاده الضمان راس الشاحن,neutral,0.6011549234390259
Galaxy A16 Space Ram,Samsung,عبدالرحمن ا.,أبريل 13 2025,ممتاز ويدعم خاصيه,انصح بشرائه ممتاز وفيه ومايعلق,neutral,0.48079559206962585
Galaxy A16 Space Ram,Samsung,خالد ا.,فبراير 19 2025,شاء الله الوصف,اعجبني رخيص الثمن ويفي بالواجب,negative,0.9434769153594971
Galaxy A16 Space Ram,Samsung,Anonymous,سبتمبر 12 2025,جيد,جيد,positive,0.8054417967796326
Galaxy A16 Space Ram,Samsung,وليد ن.,أبريل 1 2025,جميل جدا للاسف توجد ملحقات,لماذا توجد ملحقات,neutral,0.9693616032600403
Galaxy S24 Ultra Titanium Ram,Samsung,Prince O.,يوليو 3 2025,الكاميرا مثاليه,عمر البطاريه رائع احب الجهاز,positive,0.9561857581138611
Galaxy A16 Space Ram,Samsung,Mustafa H.,يونيو 10 2025,مطابق للوصف,مكتوب انه بيدعم واتضح انه يوجد,neutral,0.7886165976524353
Iphone 16,Apple,Anonymous,يناير 4 2025,حس تم فتح الجهاز تم اغلاقه,تعليق اول شي يستاهل كله مشتري الايفون العادي احسن لانه فرق البلس العادي اذا عندكم المبلغ ايفون برو اشترو انكم تشترون البلاس احسن البرو البرو ماكس الصراحه,neutral,0.699897050857544
Iphone 16,Apple,Anonymous,أبريل 13 2025,انه جيد شكرا,جيد,positive,0.8054417967796326
Galaxy A16 Space Ram,Samsung,إسلام م.,أكتوبر 2 2025,الجوال رائع وجميل جدا وسهل الاستخدام,اعجبني وبشده,positive,0.9468936920166016
Galaxy S24 Ultra Titanium Ram,Samsung,Faisal A.,أكتوبر 9 2025,افضل هاتف رائد عام,الشاشه والكاميرا جيدتان,neutral,0.8296509981155396
Galaxy A16 Space Ram,Samsung,Shoyaib  B.,مارس 8 2025,جيد,جيد,positive,0.8054417967796326
Galaxy A16 Space Ram,Samsung,MAHMOUD Z.,مايو 19 2025,جوال جميل سعر معقول,اشتريه بدون تردد اذا كنت محتاج رخيص,neutral,0.5706526637077332
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 17 2024,هاتف جيد جدا,الهاتف الجديد تماما ويعمل بشكل جيد,positive,0.6168494820594788
Iphone 16,Apple,رامي ا.,يونيو 3 2025,الجوال وصلني سياره بضايع ووصل وهوا جدا,وصلني الايفون الساعه ظهرا وهوا ساخن جدا لانستطيع استخدامه وقد تتاثر جوده بطاريته وشاشته ويقلل عمره وهذا مقبول ولم يتم فتح الايفون,neutral,0.5924346446990967
Galaxy A16 Space Ram,Samsung,محمد م.,مارس 28 2025,ولله حلو كبير ايباد انصح ولله حلووو,شي حلو,positive,0.9560104012489319
Iphone 16,Apple,Anonymous,أكتوبر 13 2025,الحمد لله انا سعيد,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,هيثم ف.,مارس 18 2025,تصنيع فتنامي معالج,تصنيع فتنامي معالج سناب دراقون جين كنت والله متردد اني اطلبه للن اسعر منخفض وتوقعت انه معالجه مهب سناب دراقون قلت ابطلبه اذا مهب سناب دراقن ابشتكي الحمد لله تطمنوا اقروا الوصف جيد وتصنيع فتنامي الافضل امريكي مهب جاينا فا عادي والله يبارك ولكم فرق اسعار بينهم وبين متجر سامسونج جرير فرق شاسع ابو فرق يستاهل,neutral,0.7664331793785095
Iphone 16,Apple,Anil M.,فبراير 3 2025,مذهل,شكرا علي التوصيل الساعه صباحا,positive,0.7125343680381775
Iphone 16,Apple,Anonymous,أبريل 27 2025,لطيف جيد,تم استلام التسليم قريبا جدا,neutral,0.8767610788345337
Galaxy S24 Ultra Titanium Ram,Samsung,Umair Uddin Q.,سبتمبر 11 2024,جيد,اشتريته لاخي معجب بالهاتف المحمول,neutral,0.7028148174285889
Iphone 16,Apple,Anonymous,مارس 24 2025,لطيف لطيف,الحمدلله,positive,0.9486699104309082
Galaxy A16 Space Ram,Samsung,محمد  ن.,يوليو 3 2025,خدمه التوصيل ممتاز,المنتج ممتاز والسعر مناسب للغايه,positive,0.7601882219314575
Galaxy A16 Space Ram,Samsung,فارس ك.,يناير 18 2025,جدا جدا جميل الجوال خصيصا الون الرمادي مره فخم جميل,,neutral,0.7155575752258301
Galaxy A16 Space Ram,Samsung,مهدي ح.,مارس 12 2025,الحمد لله,الجوال حلو ووصل بسرعه شاء الله يومين عندي,positive,0.9789658784866333
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 28 2025,انا احبه,اعجبني توصيل سريع ومنتج جيد,positive,0.9629155993461609
Galaxy A16 Space Ram,Samsung,Sayed A.,سبتمبر 9 2025,الجوال مكتمل اشيائه,يوجد معه وصله شاحن وسماعه,neutral,0.9600792527198792
Iphone 16,Apple,Ahmed A.,أغسطس 24 2025,توجد مشكله حتي الان,هاتف جيد,positive,0.9611479640007019
Galaxy A16 Space Ram,Samsung,حازم ل.,مايو 20 2025,مطابق للمواصفات المزكوره,يوجد شريحه اليكترونيه,neutral,0.9644384980201721
Iphone 16,Apple,Hend H.,سبتمبر 11 2025,,بشكر وبنصح الكل يشتري الهاتف جميل جدا مريح اصلي بالبوكس كمان متعلقاته مغلف وقت استلمت البوكس,positive,0.9585208296775818
Iphone 16,Apple,Anonymous,يوليو 18 2025,جيد جدا,انا احب هاتفي الجديد,positive,0.9318410158157349
