Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions,heuristic
Iphone 16,Apple,عمر ب.,يونيو 3 2025,حلو اصلي عيب,اللي ماعنده ابراج بالبيت ماينفع انا اخذته عشان اتصال الواي فاي وللاسف سيء جدا شي تمام,اللي ماعنده ابراج بالبيت ماينفع انا اخذته عشان اتصال الواي فاي وللاسف سيء جدا شي تمام,negative,0.9769807457923889,none,neutral
Iphone 16,Apple,Anonymous,أغسطس 23 2025,ممتاز,احبها,احبها,positive,0.832495927810669,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad I.,يناير 27 2025,افضل هاتف لهذا العام,الحمد لله شيء علي يرام,الحمد لله شيء علي يرام,positive,0.9408517479896545,none,neutral
Iphone 16,Apple,سعد ا.,سبتمبر 25 2025,ايفون بلس,الجوال انصح يعلق الازرار تعل وفيه مشاكل كثير اتوقع ان الجوال مجدد وقد استخدم مستحيل جدييد,الجوال انصح يعلق الازرار تعل وفيه مشاكل كثير اتوقع ان الجوال مجدد وقد استخدم مستحيل جدييد,negative,0.8532525300979614,mixed_pref_negative,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,MOHAMMAD FAIZA  A.,أغسطس 10 2025,جيد,منتج جيد للشراء المستقبل ايضا,منتج جيد للشراء المستقبل ايضا,positive,0.6799224019050598,none,neutral
Iphone 16,Apple,Louraine C.,مايو 3 2025,جوده جيده,ابداعي,ابداعي,positive,0.7886925339698792,none,neutral
Iphone 16,Apple,Aamir A.,أبريل 23 2025,ممتاز,هاتف مذهل,هاتف مذهل,positive,0.9867948889732361,none,neutral
Iphone 16,Apple,Anonymous,يونيو 28 2025,انه جيد,انه جيد,انه جيد,positive,0.8748021125793457,none,neutral
Iphone 16,Apple,Mostafa M.,سبتمبر 11 2025,الايفون نسخه عالميه مش شرق اوسط,طالب المنتج شرق اوسط جالي نسخه عالميه العلم ان فرق بينهم,طالب المنتج شرق اوسط جالي نسخه عالميه العلم ان فرق بينهم,negative,0.9680572152137756,none,neutral
Galaxy A16 Space Ram,Samsung,سليمان ا.,مايو 6 2025,الوصف شغال تمام,الوصف شغال تمام,الوصف شغال تمام,positive,0.9104279279708862,none,neutral
Iphone 16,Apple,حمد ا.,مارس 2 2025,البطاريه جباره وايضا سهوله الاستخدام,توقعت ان النسخه الدوليه ماتكون نسخه الشرق الاوسط وتفاجات ان الايفون اسطوري,توقعت ان النسخه الدوليه ماتكون نسخه الشرق الاوسط وتفاجات ان الايفون اسطوري,positive,0.9270641803741455,none,neutral
Iphone 16,Apple,LIJO J.,ديسمبر 3 2024,ممتاز,منتج جيد,منتج جيد,positive,0.8480910658836365,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Deepak  S.,يوليو 8 2025,جميل اللون الازرق البحري,شكرا علي الظهيره,شكرا علي الظهيره,positive,0.9771260023117065,none,neutral
Iphone 16,Apple,Naima S.,يناير 8 2025,انا احبه,انا احبه,انا احبه,positive,0.8241477608680725,none,neutral
Iphone 16,Apple,بتول ا.,سبتمبر 9 2025,الحهاز فعلا اصلي مرتب,الحمدلله اخذت الحهاز ابدا مو ندمانه ماشاءالله ناحيه السعر الجوده فنان,الحمدلله اخذت الحهاز ابدا مو ندمانه ماشاءالله ناحيه السعر الجوده فنان,positive,0.9898281097412109,none,neutral
Iphone 16,Apple,Anonymous,مارس 14 2025,مذهل,شيء مثالي,شيء مثالي,positive,0.7864373326301575,none,neutral
Galaxy A16 Space Ram,Samsung,محمد رجب رمضان ر.,سبتمبر 30 2025,جوال ممتاز,اشكر شركه وشركه سامسونج,اشكر شركه وشركه سامسونج,positive,0.9808691740036011,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Shahneel S.,يوليو 11 2025,شكرا ظهرا ومساءا,التغليف المحمول شيء جيد,التغليف المحمول شيء جيد,positive,0.7334276437759399,none,neutral
Galaxy A16 Space Ram,Samsung,ياسر س.,سبتمبر 12 2025,جوال مواصفات رائعه بسعر ممتاز,جوال روعه,جوال روعه,positive,0.961469829082489,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad Sufyan N.,أغسطس 20 2024,البطاريه جيده كلها جيده,البطاريه جيده كلها جيده,البطاريه جيده كلها جيده,positive,0.7718613743782043,none,neutral
Iphone 16,Apple,Anonymous,أبريل 22 2025,ابداعي,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Iphone 16,Apple,فزاع ا.,مايو 13 2025,طلب زبون اتمني يعجبه شكله حلو ادري استعماله,اعجبني سرعه التوصيل والتغليف وتعامل الموصل الحمدلله,اعجبني سرعه التوصيل والتغليف وتعامل الموصل الحمدلله,positive,0.991289496421814,none,neutral
Iphone 16,Apple,Anonymous,سبتمبر 15 2025,الجوال رهيب ماشاءالله,جاني جديد والضمان موجود بعذ تجربه اسبوع كامل الجوال رهيب مره ماشاءالله,جاني جديد والضمان موجود بعذ تجربه اسبوع كامل الجوال رهيب مره ماشاءالله,positive,0.905077338218689,none,neutral
Galaxy A16 Space Ram,Samsung,محمد ح.,مارس 17 2025,بدون شحن التلفون,يوجد شحن الاصلي لايصلح,يوجد شحن الاصلي لايصلح,negative,0.6553348898887634,none,positive
Galaxy S24 Ultra Titanium Ram,Samsung,إبراهيم ا.,يوليو 4 2025,الجهاز تم تفعيله تم تشغيل الجهاز,وصل الجهاز بحاله ممتازه والتجربه يشكو شيء والجهاز اصلي المشكله ان الجهاز تم تشغيله وليس جديد يتم تشغيله وهذا يعني ان الجهاز ربما يكون معاد تجديده او جهاز تم بيعه اقصاد وتمت استعادته لذا وجب التنبيه,وصل الجهاز بحاله ممتازه والتجربه يشكو شيء والجهاز اصلي المشكله ان الجهاز تم تشغيله وليس جديد يتم تشغيله وهذا يعني ان الجهاز ربما يكون معاد تجديده او جهاز تم بيعه اقصاد وتمت استعادته لذا وجب التنبيه,negative,0.85,short_pos_override|mixed_pref_negative,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 4 2024,انت تقدم تقوله عندما تفعله لطيف,جيد بشكل عام,جيد بشكل عام,positive,0.9134160280227661,none,neutral
Galaxy A16 Space Ram,Samsung,حسن  م.,يونيو 25 2025,والله حلو ويجنن,عجبني شي ماشالله,عجبني شي ماشالله,positive,0.7227504253387451,none,neutral
Galaxy A16 Space Ram,Samsung,Abd Alrahman M.,سبتمبر 2 2025,بطئ ويعلق,اعجبني سطوع الشاشه والتصميم,اعجبني سطوع الشاشه والتصميم,positive,0.9758630990982056,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 9 2025,جيد,هاتف جيد جدا وكاميرا جيده وانا سعيد,هاتف جيد جدا وكاميرا جيده وانا سعيد,positive,0.9460774064064026,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad S.,أغسطس 29 2024,تجربه جيده جدا,منتج جيد جدا هاتف,منتج جيد جدا هاتف,positive,0.9030985832214355,none,neutral
Iphone 16,Apple,محمد  ا.,سبتمبر 17 2025,فنان,السلام عليكم الايفون فنان وممتاز يعلق نسخه الشرق الاوسط فنان ضمان سنتين,السلام عليكم الايفون فنان وممتاز يعلق نسخه الشرق الاوسط فنان ضمان سنتين,positive,0.768828809261322,mixed_positive_margin,neutral
Iphone 16,Apple,Anonymous,يونيو 26 2025,,كنت متخوفه الجوال كمل معايا شهور وزي الفل ماشاءالله يشحن بسرعه ويطول الشحن معي,كنت متخوفه الجوال كمل معايا شهور وزي الفل ماشاءالله يشحن بسرعه ويطول الشحن معي,positive,0.902626097202301,none,neutral
Iphone 16,Apple,Arif H.,أكتوبر 10 2025,لطيف جيد,لطيف جدا,لطيف جدا,positive,0.9722145199775696,none,neutral
Galaxy A16 Space Ram,Samsung,Anonymous,يوليو 6 2025,برنامج ممتاز وسهل وسرعه بالاجابه,ممتار,ممتار,positive,0.9760826826095581,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Zeeshan A.,نوفمبر 8 2024,العنصر الاصلي,الهاتف اصلي يوجد اي مشكله علي الاطلاق,الهاتف اصلي يوجد اي مشكله علي الاطلاق,negative,0.85,short_pos_override|mixed_pref_negative,neutral
Iphone 16,Apple,عائشه ه.,مارس 27 2025,الطلبيه ناقصه,جات الطلبيه ناقصه طلبت كوبس الجوال وصل الجوال بدون كوبس حسبي الله ونعم الوكيل,جات الطلبيه ناقصه طلبت كوبس الجوال وصل الجوال بدون كوبس حسبي الله ونعم الوكيل,negative,0.9958592057228088,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,مبارك و.,فبراير 15 2025,المفترض يجي راس شاحن معه ولاصق حمايه باب كسب زبائن,المنتج لايوجد اي عيوب العيب انه يوجد معه اي ملحقات راس الشاحن ولاصق الحمايه فهي لاتكلف ثما تشجع الناس الشراءوملاحظات توصيله التايب سي اللي تجي معه لااحد عنده المدخل فنظطر الي شرا راس مخصص,المنتج لايوجد اي عيوب العيب انه يوجد معه اي ملحقات راس الشاحن ولاصق الحمايه فهي لاتكلف ثما تشجع الناس الشراءوملاحظات توصيله التايب سي اللي تجي معه لااحد عنده المدخل فنظطر الي شرا راس مخصص,negative,0.8216123580932617,none,neutral
Galaxy A16 Space Ram,Samsung,علوش ا.,مايو 14 2025,لايوجد شاحن,لايوجد شاحن تصوير لابئس,لايوجد شاحن تصوير لابئس,negative,0.9956660270690918,none,neutral
Iphone 16,Apple,Bashar M.,سبتمبر 26 2025,المنتج مب عالمي يعلق ضمانه منتهي اللي ابل اول اخر,بتندم شريته,بتندم شريته,negative,0.8900895714759827,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 22 2025,بطاريه وشاشه جيده,انا احب الهاتف,انا احب الهاتف,positive,0.8746459484100342,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Abo Ahmed A.,ديسمبر 1 2024,معايا ريلمي واكتشفت ان الريلمي احسن والله وفيه امكانيات عنه للاسف سامسونج مش قيمه لسعره,معايا ريلمي واكتشفت ان الريلمي احسن والله وفيه امكانيات عنه للاسف سامسونج مش قيمه مقابل سعر ابدا واي تليفون صيني بنص سعر السامسونج هيقوم بنفس حاجه تقريبا وممكن يكون احسن كمان,معايا ريلمي واكتشفت ان الريلمي احسن والله وفيه امكانيات عنه للاسف سامسونج مش قيمه مقابل سعر ابدا واي تليفون صيني بنص سعر السامسونج هيقوم بنفس حاجه تقريبا وممكن يكون احسن كمان,positive,0.8852837681770325,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 29 2025,سامسونج جالكسي الترا صنع فيتنام,جيد,جيد,positive,0.8054417371749878,none,neutral
Iphone 16,Apple,Anonymous,سبتمبر 13 2025,جدا جميل وجميل جدا وجميل ورائع جدا شكرا جزيلا,شي زين تصوير وشاشه والوان,شي زين تصوير وشاشه والوان,positive,0.8244306445121765,none,neutral
Iphone 16,Apple,محمد ا.,يوليو 17 2025,اشكركم بنعف,ماشاء الله علي اهتمامكم وجوه منتجاتكم فلو الخمس نجوم تستاهلوها,ماشاء الله علي اهتمامكم وجوه منتجاتكم فلو الخمس نجوم تستاهلوها,positive,0.9955894947052002,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Jamshaid  A.,مارس 14 2025,جميل,انا راض تماما الشراء,انا راض تماما الشراء,positive,0.7922706604003906,none,neutral
Iphone 16,Apple,Anonymous,نوفمبر 18 2024,يوصل بسرعه مرررا,اللون روعه روعه والتسليم سريع يعني كتبو الاربعاء يوصلك الثلاثاء الصباح,اللون روعه روعه والتسليم سريع يعني كتبو الاربعاء يوصلك الثلاثاء الصباح,positive,0.8982940912246704,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Najeeb R.,مارس 14 2025,مواصفات مجلس التعاون الخليجي الاصليه,شكرا ظهرا,شكرا ظهرا,positive,0.9167203307151794,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Junaid  A.,يونيو 19 2025,منتج اصلي جوده جيده,منتج جيد,منتج جيد,positive,0.8480910658836365,none,neutral
