Clean_Product_Name,Customer_Name,Review_Date,clean_title,clean_description,text,sentiment
Galaxy A16 Space Ram,Rama S.,أبريل 13 2025,المنتج اصلي,كتير منيح حاليا اولو والبطاريه تمام وكلو تمام والله وسعرو بجنن,المنتج اصلي كتير منيح حاليا اولو والبطاريه تمام وكلو تمام والله وسعرو بجنن,Positive
Galaxy S24 Ultra Titanium Ram,Irish Norraine R.,أبريل 18 2024,شاشه مذهله قيمه رائعه مقابل المال ينصح بشده,ذاكره رائعه وشاشه وعمر بطاريه,شاشه مذهله قيمه رائعه مقابل المال ينصح بشده ذاكره رائعه وشاشه وعمر بطاريه,Positive
Galaxy S24 Ultra Titanium Ram,Faiyaz A.,يناير 5 2025,انه لطيف للغايه,اعجبني تصميمه وميزاته وجوده الكاميرا الرائعه,انه لطيف للغايه اعجبني تصميمه وميزاته وجوده الكاميرا الرائعه,Neutral
Galaxy S24 Ultra Titanium Ram,Haris I.,نوفمبر 25 2024,انا راضيه,لقد تلقيت التسليم بسرعه كبيره وانا سعيد جدا بهذا الهاتف المحمول,انا راضيه لقد تلقيت التسليم بسرعه كبيره وانا سعيد جدا بهذا الهاتف المحمول,Neutral
Galaxy S24 Ultra Titanium Ram,Anonymous,أغسطس 10 2024,فيري نيس سامسونج الترا انا معجب,مميزات جميله وجوده الكاميرا ممتازه,فيري نيس سامسونج الترا انا معجب مميزات جميله وجوده الكاميرا ممتازه,Neutral
Galaxy A16 Space Ram,Anonymous,أغسطس 25 2025,ممتاز انصح خذت لعيالي,ممتاز الاستخدام وبطاريه حقته روعه,ممتاز انصح خذت لعيالي ممتاز الاستخدام وبطاريه حقته روعه,Positive
Galaxy S24 Ultra Titanium Ram,Anonymous,أبريل 17 2025,صنع فيتنام هاتف جميل,هاتف جميل انصح بشده توصيل سريع,صنع فيتنام هاتف جميل هاتف جميل انصح بشده توصيل سريع,Neutral
Galaxy A16 Space Ram,محمد ا.,سبتمبر 15 2025,حجم الذاكره الداخليه والخارجيه,جهاز جميل جدا وعملي بالمقارنه بسعره,حجم الذاكره الداخليه والخارجيه جهاز جميل جدا وعملي بالمقارنه بسعره,Positive
Galaxy A16 Space Ram,Minas E.,يونيو 21 2025,لايوجد شاحن او سماعه,الجوال مره حلو معه وصله فقط لايوجد شاحن او سماعه,لايوجد شاحن او سماعه الجوال مره حلو معه وصله فقط لايوجد شاحن او سماعه,Negative
Galaxy A16 Space Ram,محمود امام م.,مايو 30 2025,لايوجد سماعه شاحن مخرج سماعه,لايوجد سماعه شاحن مخرج سماعه,لايوجد سماعه شاحن مخرج سماعه لايوجد سماعه شاحن مخرج سماعه,Negative
Iphone 16,Anonymous,سبتمبر 11 2025,لطيف جيد,انه رائع التغليف مغلق اصلي,لطيف جيد انه رائع التغليف مغلق اصلي,Neutral
Galaxy A16 Space Ram,مروان ج.,يوليو 26 2025,شي ممتاز صراحه,اشتريت رام حقيقه جميل تشتري رام يكون عملي اكثر,شي ممتاز صراحه اشتريت رام حقيقه جميل تشتري رام يكون عملي اكثر,Neutral
Iphone 16,Anonymous,أبريل 3 2025,جوده جيده,صورها الاصليه جيده ومثاليه,جوده جيده صورها الاصليه جيده ومثاليه,Neutral
Iphone 16,Rashid K.,أبريل 20 2025,السعر شيء جيد,عمل جيد جدا والتسليم الوقت المحدد وانا سعيد,السعر شيء جيد عمل جيد جدا والتسليم الوقت المحدد وانا سعيد,Neutral
Iphone 16,Anonymous,مارس 14 2025,اي فون,هاتف اصلي مجمع الصين خفيف الوزن,اي فون هاتف اصلي مجمع الصين خفيف الوزن,Positive
Galaxy S24 Ultra Titanium Ram,Rajesh K.,يناير 12 2025,رايناه علي الشاشه تم تقديمه انا اثق دائما,انها قطعه رائعه,رايناه علي الشاشه تم تقديمه انا اثق دائما انها قطعه رائعه,Positive
Galaxy A16 Space Ram,Omer O.,أغسطس 8 2025,سيئ جدا,طلبت نسخه شرق اوسط وصلني نسخه عالميه التقييم سيئ جدا جدا جدا,سيئ جدا طلبت نسخه شرق اوسط وصلني نسخه عالميه التقييم سيئ جدا جدا جدا,Negative
Galaxy S24 Ultra Titanium Ram,Muzammil J.,أكتوبر 4 2024,سامسونج اس الترا الجديد,انا راض للغايه هاتفي الجديد وبسعر جيد,سامسونج اس الترا الجديد انا راض للغايه هاتفي الجديد وبسعر جيد,Neutral
Galaxy A16 Space Ram,دعاء ص.,أبريل 4 2025,يستاهل,مو اول مره اشتري اكثر مره يستاهل مره حلو للاطفال,يستاهل مو اول مره اشتري اكثر مره يستاهل مره حلو للاطفال,Negative
Galaxy S24 Ultra Titanium Ram,Anonymous,يونيو 7 2025,جوال جميل,انا احب هاتف سامسونج اس الترا اتش هاتف رائع جدا وكاميرا رائعه,جوال جميل انا احب هاتف سامسونج اس الترا اتش هاتف رائع جدا وكاميرا رائعه,Positive
Galaxy S24 Ultra Titanium Ram,Anonymous,أغسطس 19 2024,اصلي,المنتج اصلي وحقيقي موضح الاضافه انا راض تماما الحصول,اصلي المنتج اصلي وحقيقي موضح الاضافه انا راض تماما الحصول,Positive
Galaxy A16 Space Ram,MD RIFAT HUSSAIN T.,مايو 25 2025,جيد,جوده,جيد جوده,Negative
Galaxy S24 Ultra Titanium Ram,Muhammad Zahid A.,ديسمبر 25 2024,التسليم الوقت المحدد,التسوق موثوق للغايه وبخصم كبير,التسليم الوقت المحدد التسوق موثوق للغايه وبخصم كبير,Neutral
Galaxy A16 Space Ram,Abdullah Y.,مايو 7 2025,الجوال بدون سلك راس شاحن,وصلني الجوال بدون سلك راس شاحن ولاسماعه,الجوال بدون سلك راس شاحن وصلني الجوال بدون سلك راس شاحن ولاسماعه,Negative
Galaxy S24 Ultra Titanium Ram,Anonymous,يناير 8 2025,الجوال نسخه الشرق الاوسط للاسف يدعم,الجوال اكثر رائع للاسف الجوال نسخه الشرق الاوسط يدعم تم التواصل خدمه عملاء سامسونغ وللاسف افادوا بان الجهاز نسخه قطريه اشتريت الجهاز لرغبتي وفي استخدام سامسونغ باي حاولت ارجاعه وتم الرفض خدمه عملاء للاسف البدايه يوضحو ان الجهاز مدعوم السعوديه سامسونق باي وان الجهاز قطري مفترض ان يتم توضيحه اعتبرها غلطه ولن تتكرر المزيد باذن الله,الجوال نسخه الشرق الاوسط للاسف يدعم الجوال اكثر رائع للاسف الجوال نسخه الشرق الاوسط يدعم تم التواصل خدمه عملاء سامسونغ وللاسف افادوا بان الجهاز نسخه قطريه اشتريت الجهاز لرغبتي وفي استخدام سامسونغ باي حاولت ارجاعه وتم الرفض خدمه عملاء للاسف البدايه يوضحو ان الجهاز مدعوم السعوديه سامسونق باي وان الجهاز قطري مفترض ان يتم توضيحه اعتبرها غلطه ولن تتكرر المزيد باذن الله,Positive
Galaxy A16 Space Ram,Ahmed T.,يونيو 12 2025,التليفون جي شاحن,حاجه غريبه ان التليفون جي شاحن وصله فقط,التليفون جي شاحن حاجه غريبه ان التليفون جي شاحن وصله فقط,Neutral
Galaxy S24 Ultra Titanium Ram,Anonymous,يونيو 11 2025,انا سعيد جدا,منتج ممتاز واصلي شكرا لدعمكم,انا سعيد جدا منتج ممتاز واصلي شكرا لدعمكم,Positive
Iphone 16,Deepak  S.,يونيو 8 2025,المنتج جميل واصلي,شكرا ظهرا ولكل الناس,المنتج جميل واصلي شكرا ظهرا ولكل الناس,Positive
Galaxy S24 Ultra Titanium Ram,Shadab K.,مارس 9 2025,هاتف جيد لطيف جدا سعيد جدا,هاتف جميل جوده الصوره ممتازه جدا,هاتف جيد لطيف جدا سعيد جدا هاتف جميل جوده الصوره ممتازه جدا,Neutral
Iphone 16,Anonymous,فبراير 20 2025,انا احب,انا احب,انا احب انا احب,Positive
Galaxy A16 Space Ram,Mohamed A.,فبراير 7 2025,هاتف جيد انصح,معي صراحه شعرت اني نزلت لمستوي اقل لذا انصح,هاتف جيد انصح معي صراحه شعرت اني نزلت لمستوي اقل لذا انصح,Neutral
Galaxy S24 Ultra Titanium Ram,Anonymous,أكتوبر 26 2024,البطاريه جيده الكاميرا جيده جدا جدا,البطاريه جيده والكاميرا جيده جدا جدا,البطاريه جيده الكاميرا جيده جدا جدا البطاريه جيده والكاميرا جيده جدا جدا,Neutral
Galaxy S24 Ultra Titanium Ram,AKSHAY M.,يناير 6 2025,موضح,لقد استلمت المنتج خلال دقائق خدمه رائعه صندوق مغلق,موضح لقد استلمت المنتج خلال دقائق خدمه رائعه صندوق مغلق,Positive
Galaxy A16 Space Ram,Ismail R.,يونيو 25 2025,علي الوقت جيد جدا,جيد جدا فقط ينقصه سماعه وفيش الشاحن شكرا جدا,علي الوقت جيد جدا جيد جدا فقط ينقصه سماعه وفيش الشاحن شكرا جدا,Neutral
Galaxy S24 Ultra Titanium Ram,Raju K.,يونيو 27 2025,لقد رائعا,وصلني الجهاز توقعت شكرا جزيلا,لقد رائعا وصلني الجهاز توقعت شكرا جزيلا,Positive
Iphone 16,Anonymous,أبريل 9 2025,جيد جدا,ساشتريه المره القادمه الظهر لقد اعجبني,جيد جدا ساشتريه المره القادمه الظهر لقد اعجبني,Positive
Iphone 16,Anonymous,يونيو 13 2025,بائع شرعي,بائع شرعي ساوصي بهذا بنسبه,بائع شرعي بائع شرعي ساوصي بهذا بنسبه,Positive
Galaxy A16 Space Ram,Omer O.,يوليو 23 2025,المنتج الوصف,طلبت هاتف اصدار شرق اوسط وصلني اصدار عالمي,المنتج الوصف طلبت هاتف اصدار شرق اوسط وصلني اصدار عالمي,Neutral
Iphone 16,Dilnoza R.,مايو 31 2025,كنت اتوقعه الجوده سيئه للغايه,/,كنت اتوقعه الجوده سيئه للغايه /,Negative
Galaxy A16 Space Ram,سحاب ا.,أغسطس 10 2025,جهاز رائع جدا,انصح جوال رخيص وممتاز جدا والحجم والسعه كبيره,جهاز رائع جدا انصح جوال رخيص وممتاز جدا والحجم والسعه كبيره,Positive
